TIME,CROSS_SECTION_ID,AVERAGE_WIDTH,DISTANCE_TO_OUTLET
760,42,0.1709,1.26
760,43,0.1635,1.29
760,44,0.1531,1.32
760,45,0.1603,1.35
760,46,0.1545,1.38
760,47,0.159,1.41
760,48,0.1304,1.44
760,49,0.1457,1.47
770,3,0.0008,0.09
770,4,0.0006,0.12
770,4,0.0006,0.12
770,8,0.0022,0.24
770,17,0.00061,0.51
770,21,0.0014,0.63
770,24,0.0008,0.72
770,28,0.0012,0.84
770,29,0.004,0.87
770,44,0.0012,1.32
770,47,0.003,1.41
770,0,0.174,0.0
770,1,0.183,0.03
770,2,0.1711,0.06
770,3,0.1642,0.09
770,4,0.1599,0.12
770,5,0.1697,0.15
770,6,0.1741,0.18
770,7,0.18,0.21
770,8,0.162,0.24
770,9,0.1605,0.27
770,10,0.1499,0.3
770,11,0.1874,0.33
770,12,0.1679,0.36
770,13,0.168,0.39
770,14,0.1619,0.42
770,15,0.1679,0.45
770,16,0.186,0.48
770,17,0.1694,0.51
770,18,0.174,0.54
770,19,0.1829,0.57
770,20,0.1652,0.6
770,21,0.156,0.63
770,22,0.1605,0.66
770,23,0.1592,0.69
770,24,0.138,0.72
770,25,0.1426,0.75
770,26,0.1381,0.78
770,27,0.15,0.81
770,28,0.1488,0.84
770,29,0.1595,0.87
770,30,0.162,0.9
770,31,0.1545,0.93
770,32,0.1485,0.96
770,33,0.174,0.99
770,34,0.1801,1.02
770,35,0.1844,1.05
770,36,0.1695,1.08
770,37,0.1815,1.11
770,38,0.1934,1.14
770,39,0.2084,1.17
770,40,0.1949,1.2
770,41,0.1875,1.23
770,42,0.186,1.26
770,43,0.1905,1.29
770,44,0.1651,1.32
770,45,0.1603,1.35
770,46,0.1545,1.38
770,47,0.1544,1.41
770,48,0.1274,1.44
770,49,0.1457,1.47
780,4,0.0008,0.12
780,5,0.0006,0.15
780,19,0.00061,0.57
780,21,0.0008,0.63
780,23,0.003,0.69
780,26,0.0006,0.78
780,29,0.002,0.87
780,44,0.0012,1.32
780,47,0.0018,1.41
780,0,0.1725,0.0
780,1,0.1829,0.03
780,2,0.1709,0.06
780,3,0.1696,0.09
780,4,0.1642,0.12
780,5,0.1621,0.15
780,6,0.1741,0.18
780,7,0.1681,0.21
780,8,0.1712,0.24
780,9,0.1603,0.27
780,10,0.1604,0.3
780,11,0.1875,0.33
780,12,0.171,0.36
780,13,0.1652,0.39
780,14,0.1604,0.42
780,15,0.1667,0.45
780,16,0.1874,0.48
780,17,0.1709,0.51
780,18,0.1783,0.54
780,19,0.1769,0.57
780,20,0.1653,0.6
780,21,0.156,0.63
780,22,0.1528,0.66
780,23,0.12,0.69
780,24,0.1411,0.72
780,25,0.144,0.75
780,26,0.132,0.78
780,27,0.1336,0.81
780,28,0.1471,0.84
780,29,0.1616,0.87
780,30,0.162,0.9
780,31,0.1545,0.93
780,32,0.1619,0.96
780,33,0.174,0.99
780,34,0.1815,1.02
780,35,0.1844,1.05
780,36,0.1696,1.08
780,37,0.18,1.11
780,38,0.1934,1.14
780,39,0.2084,1.17
780,40,0.1935,1.2
780,41,0.1876,1.23
780,42,0.186,1.26
780,43,0.2158,1.29
780,44,0.1651,1.32
780,45,0.1603,1.35
780,46,0.156,1.38
780,47,0.1605,1.41
780,48,0.1214,1.44
780,49,0.147,1.47
790,4,0.0008,0.12
790,5,0.0008,0.15
790,14,0.0008,0.42
790,21,0.0062,0.63
790,23,0.0006,0.69
790,36,0.0026,1.08
790,43,0.0036,1.29
790,44,0.0014,1.32
790,47,0.0026,1.41
790,0,0.1725,0.0
790,1,0.1816,0.03
790,2,0.1724,0.06
790,3,0.165,0.09
790,4,0.1657,0.12
790,5,0.1621,0.15
790,6,0.1741,0.18
790,7,0.1726,0.21
790,8,0.1711,0.24
790,9,0.1667,0.27
790,10,0.1605,0.3
790,11,0.186,0.33
790,12,0.171,0.36
790,13,0.168,0.39
790,14,0.1589,0.42
790,15,0.1696,0.45
790,16,0.186,0.48
790,17,0.1664,0.51
790,18,0.1726,0.54
790,19,0.1829,0.57
790,20,0.1653,0.6
790,21,0.1185,0.63
790,22,0.1606,0.66
790,23,0.1485,0.69
790,24,0.141,0.72
790,25,0.1426,0.75
790,26,0.1312,0.78
790,27,0.1471,0.81
790,28,0.14491,0.84
790,29,0.1636,0.87
790,30,0.162,0.9
790,31,0.1545,0.93
790,32,0.1575,0.96
790,33,0.174,0.99
790,34,0.1801,1.02
790,35,0.1815,1.05
790,36,0.1695,1.08
790,37,0.1799,1.11
790,38,0.2101,1.14
790,39,0.1847,1.17
790,40,0.1935,1.2
790,41,0.186,1.23
790,42,0.2145,1.26
790,43,0.2124,1.29
790,44,0.1636,1.32
790,45,0.1603,1.35
790,46,0.1544,1.38
790,47,0.1545,1.41
790,48,0.1275,1.44
790,49,0.1456,1.47
800,4,0.001,0.12
800,4,0.0006,0.12
800,21,0.0028,0.63
800,28,0.0012,0.84
800,29,0.0042,0.87
800,31,0.0022,0.93
800,39,0.0032,1.17
800,43,0.0034,1.29
800,44,0.0014,1.32
800,46,0.0014,1.38
800,47,0.0028,1.41
800,48,0.0008,1.44
800,0,0.1725,0.0
800,1,0.1815,0.03
800,2,0.1725,0.06
800,3,0.171,0.09
800,4,0.1629,0.12
800,5,0.1667,0.15
800,6,0.177,0.18
800,7,0.1771,0.21
800,8,0.1724,0.24
800,9,0.1665,0.27
800,10,0.1619,0.3
800,11,0.1859,0.33
800,12,0.171,0.36
800,13,0.1665,0.39
800,14,0.1634,0.42
800,15,0.1696,0.45
800,16,0.1844,0.48
800,17,0.1738,0.51
800,18,0.1815,0.54
800,19,0.1754,0.57
800,20,0.1652,0.6
800,21,0.1456,0.63
800,22,0.159,0.66
800,23,0.1545,0.69
800,24,0.1396,0.72
800,25,0.1439,0.75
800,26,0.1311,0.78
800,27,0.1546,0.81
800,28,0.1515,0.84
800,29,0.162,0.87
800,30,0.1605,0.9
800,31,0.153,0.93
800,32,0.1574,0.96
800,33,0.1725,0.99
800,34,0.1786,1.02
800,35,0.1921,1.05
800,36,0.1875,1.08
800,37,0.2024,1.11
800,38,0.2318,1.14
800,39,0.2069,1.17
800,40,0.1935,1.2
800,41,0.1861,1.23
800,42,0.2145,1.26
800,43,0.2111,1.29
800,44,0.1636,1.32
800,45,0.1588,1.35
800,46,0.1546,1.38
800,47,0.156,1.41
800,48,0.1266,1.44
800,49,0.15,1.47
810,2,0.0016,0.06
810,16,0.0008,0.48
810,19,0.0006,0.57
810,27,0.0018,0.81
810,30,0.001,0.9
810,42,0.0118,1.26
810,43,0.0034,1.29
810,44,0.0012,1.32
810,0,0.1725,0.0
810,1,0.183,0.03
810,2,0.1709,0.06
810,3,0.1634,0.09
810,4,0.1606,0.12
810,5,0.1698,0.15
810,6,0.1692,0.18
810,7,0.1784,0.21
810,8,0.1741,0.24
810,9,0.1577,0.27
810,10,0.1575,0.3
810,11,0.1919,0.33
810,12,0.1695,0.36
810,13,0.1679,0.39
810,14,0.1619,0.42
810,15,0.1652,0.45
810,16,0.1837,0.48
810,17,0.1739,0.51
810,18,0.1815,0.54
810,19,0.177,0.57
810,20,0.1638,0.6
810,21,0.1634,0.63
810,22,0.1619,0.66
810,23,0.1545,0.69
810,24,0.1396,0.72
810,25,0.1412,0.75
810,26,0.1311,0.78
810,27,0.1572,0.81
810,28,0.1592,0.84
810,29,0.1635,0.87
810,30,0.1545,0.9
810,31,0.155,0.93
810,32,0.1575,0.96
810,33,0.174,0.99
810,34,0.1799,1.02
810,35,0.1935,1.05
810,36,0.1876,1.08
810,37,0.2039,1.11
810,38,0.2331,1.14
810,39,0.2082,1.17
810,40,0.1935,1.2
810,41,0.1875,1.23
810,42,0.129,1.26
810,43,0.2111,1.29
810,44,0.1651,1.32
810,45,0.1603,1.35
810,46,0.1545,1.38
810,47,0.1605,1.41
810,48,0.1261,1.44
810,49,0.144,1.47
820,13,0.001,0.39
820,16,0.00081,0.48
820,23,0.0006,0.69
820,26,0.002,0.78
820,28,0.0008,0.84
820,33,0.0006,0.99
820,42,0.008,1.26
820,43,0.0038,1.29
820,44,0.001,1.32
820,0,0.1725,0.0
820,1,0.1829,0.03
820,2,0.1695,0.06
820,3,0.1665,0.09
820,4,0.159,0.12
820,5,0.1683,0.15
820,6,0.1742,0.18
820,7,0.1784,0.21
820,8,0.1742,0.24
820,9,0.1621,0.27
820,10,0.1589,0.3
820,11,0.1919,0.33
820,12,0.1694,0.36
820,13,0.1669,0.39
820,14,0.177,0.42
820,15,0.168,0.45
820,16,0.1755,0.48
820,17,0.1754,0.51
820,18,0.1814,0.54
820,19,0.168,0.57
820,20,0.1653,0.6
820,21,0.1637,0.63
820,22,0.1619,0.66
820,23,0.1545,0.69
820,24,0.1411,0.72
820,25,0.144,0.75
820,26,0.1495,0.78
820,27,0.1501,0.81
820,28,0.1582,0.84
820,29,0.1636,0.87
820,30,0.1559,0.9
820,31,0.1681,0.93
820,32,0.1604,0.96
820,33,0.1734,0.99
820,34,0.1787,1.02
820,35,0.1935,1.05
820,36,0.1876,1.08
820,37,0.2025,1.11
820,38,0.2304,1.14
820,39,0.2116,1.17
820,40,0.1949,1.2
820,41,0.1875,1.23
820,42,0.1575,1.26
820,43,0.2137,1.29
820,44,0.1665,1.32
820,45,0.1603,1.35
820,46,0.1545,1.38
820,47,0.1531,1.41
820,48,0.12361,1.44
820,49,0.1426,1.47
830,2,0.0006,0.06
830,4,0.0008,0.12
830,9,0.001,0.27
830,10,0.0012,0.3
830,26,0.0016,0.78
830,30,0.0008,0.9
830,42,0.004,1.26
830,43,0.0038,1.29
830,44,0.0012,1.32
830,48,0.0016,1.44
830,49,0.0006,1.47
830,0,0.1725,0.0
830,1,0.183,0.03
830,2,0.1664,0.06
830,3,0.18,0.09
830,4,0.1552,0.12
830,5,0.1697,0.15
830,6,0.1755,0.18
830,7,0.1784,0.21
830,8,0.1741,0.24
830,9,0.1545,0.27
830,10,0.1653,0.3
830,11,0.1919,0.33
830,12,0.1679,0.36
830,13,0.168,0.39
830,14,0.1726,0.42
830,15,0.1769,0.45
830,16,0.1757,0.48
830,17,0.1739,0.51
830,18,0.1815,0.54
830,19,0.1799,0.57
830,20,0.1652,0.6
830,21,0.162,0.63
830,22,0.1603,0.66
830,23,0.159,0.69
830,24,0.1412,0.72
830,25,0.1365,0.75
830,26,0.1455,0.78
830,27,0.1575,0.81
830,28,0.141,0.84
830,29,0.1635,0.87
830,30,0.1597,0.9
830,31,0.1696,0.93
830,32,0.1604,0.96
830,33,0.174,0.99
830,34,0.18,1.02
830,35,0.1936,1.05
830,36,0.1875,1.08
830,37,0.204,1.11
830,38,0.2318,1.14
830,39,0.2108,1.17
830,40,0.1935,1.2
830,41,0.1875,1.23
830,42,0.1875,1.26
830,43,0.2137,1.29
830,44,0.165,1.32
830,45,0.1603,1.35
830,46,0.156,1.38
830,47,0.1531,1.41
830,48,0.1303,1.44
830,49,0.1434,1.47
840,4,0.0012,0.12
840,6,0.0006,0.18
840,8,0.0006,0.24
840,10,0.0008,0.3
840,17,0.0006,0.51
840,30,0.001,0.9
840,38,0.0034,1.14
840,39,0.0006,1.17
840,44,0.0012,1.32
840,47,0.0034,1.41
840,0,0.1711,0.0
840,1,0.1814,0.03
840,2,0.1694,0.06
840,3,0.18,0.09
840,4,0.1743,0.12
840,5,0.1696,0.15
840,6,0.1734,0.18
840,7,0.1711,0.21
840,8,0.1754,0.24
840,9,0.165,0.27
840,10,0.1627,0.3
840,11,0.1919,0.33
840,12,0.1844,0.36
840,13,0.1666,0.39
840,14,0.1727,0.42
840,15,0.1786,0.45
840,16,0.177,0.48
840,17,0.1734,0.51
840,18,0.18,0.54
840,19,0.1769,0.57
840,20,0.1681,0.6
840,21,0.1634,0.63
840,22,0.1618,0.66
840,23,0.1605,0.69
840,24,0.1397,0.72
840,25,0.135,0.75
840,26,0.1455,0.78
840,27,0.1547,0.81
840,28,0.1529,0.84
840,29,0.1636,0.87
840,30,0.161,0.9
840,31,0.1696,0.93
840,32,0.1605,0.96
840,33,0.174,0.99
840,34,0.18,1.02
840,35,0.1922,1.05
840,36,0.1877,1.08
840,37,0.204,1.11
840,38,0.2306,1.14
840,39,0.2095,1.17
840,40,0.192,1.2
840,41,0.186,1.23
840,42,0.216,1.26
840,43,0.2158,1.29
840,44,0.165,1.32
840,45,0.1603,1.35
840,46,0.1545,1.38
840,47,0.1515,1.41
840,48,0.1318,1.44
840,49,0.1485,1.47
850,4,0.0008,0.12
850,10,0.0008,0.3
850,25,0.0012,0.75
850,28,0.0026,0.84
850,43,0.0006,1.29
850,44,0.0012,1.32
850,0,0.174,0.0
850,1,0.1829,0.03
850,2,0.1754,0.06
850,3,0.18,0.09
850,4,0.1777,0.12
850,5,0.1666,0.15
850,6,0.177,0.18
850,7,0.1785,0.21
850,8,0.1695,0.24
850,9,0.1649,0.27
850,10,0.1627,0.3
850,11,0.192,0.33
850,12,0.1845,0.36
850,13,0.1666,0.39
850,14,0.1742,0.42
850,15,0.1783,0.45
850,16,0.1859,0.48
850,17,0.1665,0.51
850,18,0.1785,0.54
850,19,0.1815,0.57
850,20,0.1667,0.6
850,21,0.1636,0.63
850,22,0.1618,0.66
850,23,0.1605,0.69
850,24,0.1412,0.72
850,25,0.135,0.75
850,26,0.1494,0.78
850,27,0.1575,0.81
850,28,0.1565,0.84
850,29,0.1635,0.87
850,30,0.1611,0.9
850,31,0.1681,0.93
850,32,0.1604,0.96
850,33,0.174,0.99
850,34,0.1801,1.02
850,35,0.2171,1.05
850,36,0.1876,1.08
850,37,0.2026,1.11
850,38,0.2332,1.14
850,39,0.211,1.17
850,40,0.1935,1.2
850,41,0.1875,1.23
850,42,0.216,1.26
850,43,0.2169,1.29
850,44,0.165,1.32
850,45,0.1602,1.35
850,46,0.1545,1.38
850,47,0.1531,1.41
850,48,0.132,1.44
850,49,0.1484,1.47
860,4,0.0008,0.12
860,10,0.0008,0.3
860,26,0.0006,0.78
860,28,0.0026,0.84
860,41,0.0012,1.23
860,44,0.0012,1.32
860,47,0.0034,1.41
860,0,0.1725,0.0
860,1,0.1815,0.03
860,2,0.1709,0.06
860,3,0.1815,0.09
860,4,0.1777,0.12
860,5,0.1681,0.15
860,6,0.1753,0.18
860,7,0.177,0.21
860,8,0.1756,0.24
860,9,0.162,0.27
860,10,0.1627,0.3
860,11,0.1904,0.33
860,12,0.1845,0.36
860,13,0.1651,0.39
860,14,0.1741,0.42
860,15,0.1783,0.45
860,16,0.1874,0.48
860,17,0.1724,0.51
860,18,0.174,0.54
860,19,0.1785,0.57
860,20,0.1666,0.6
860,21,0.161,0.63
860,22,0.1604,0.66
860,23,0.1621,0.69
860,24,0.1412,0.72
860,25,0.1341,0.75
860,26,0.148,0.78
860,27,0.1575,0.81
860,28,0.1564,0.84
860,29,0.1635,0.87
860,30,0.1545,0.9
860,31,0.1681,0.93
860,32,0.1619,0.96
860,33,0.174,0.99
860,34,0.1801,1.02
860,35,0.1935,1.05
860,36,0.1876,1.08
860,37,0.204,1.11
860,38,0.2313,1.14
860,39,0.211,1.17
860,40,0.1935,1.2
860,41,0.1875,1.23
860,42,0.216,1.26
860,43,0.2158,1.29
860,44,0.1651,1.32
860,45,0.1602,1.35
860,46,0.156,1.38
860,47,0.1516,1.41
860,48,0.1304,1.44
860,49,0.147,1.47
870,4,0.0008,0.12
870,9,0.001,0.27
870,9,0.0008,0.27
870,10,0.0012,0.3
870,18,0.0006,0.54
870,21,0.0008,0.63
870,25,0.0016,0.75
870,28,0.0028,0.84
870,30,0.001,0.9
870,30,0.004,0.9
870,41,0.0012,1.23
870,44,0.0012,1.32
870,47,0.003,1.41
870,0,0.1725,0.0
870,1,0.1815,0.03
870,2,0.174,0.06
870,3,0.18,0.09
870,4,0.1612,0.12
870,5,0.1787,0.15
870,6,0.1905,0.18
870,7,0.1921,0.21
870,8,0.1455,0.24
870,9,0.1582,0.27
870,10,0.1638,0.3
870,11,0.1905,0.33
870,12,0.183,0.36
870,13,0.1678,0.39
870,14,0.1726,0.42
870,15,0.18,0.45
870,16,0.186,0.48
870,17,0.1679,0.51
870,18,0.1779,0.54
870,19,0.1769,0.57
870,20,0.1665,0.6
870,21,0.1635,0.63
870,22,0.1618,0.66
870,23,0.162,0.69
870,24,0.1397,0.72
870,25,0.1245,0.75
870,26,0.1529,0.78
870,27,0.1574,0.81
870,28,0.1577,0.84
870,29,0.1635,0.87
870,30,0.1805,0.9
870,31,0.1681,0.93
870,32,0.159,0.96
870,33,0.174,0.99
870,34,0.18,1.02
870,35,0.1935,1.05
870,36,0.1875,1.08
870,37,0.2026,1.11
870,38,0.2293,1.14
870,39,0.2071,1.17
870,40,0.2085,1.2
870,41,0.1875,1.23
870,42,0.216,1.26
870,43,0.2158,1.29
870,44,0.1651,1.32
870,45,0.1603,1.35
870,46,0.1546,1.38
870,47,0.1515,1.41
870,48,0.1319,1.44
870,49,0.1456,1.47
880,0,0.00081,0.0
880,4,0.0008,0.12
880,8,0.0014,0.24
880,30,0.0008,0.9
880,30,0.004,0.9
880,39,0.0008,1.17
880,41,0.0012,1.23
880,44,0.001,1.32
880,47,0.0032,1.41
880,0,0.1627,0.0
880,1,0.183,0.03
880,2,0.1739,0.06
880,3,0.1785,0.09
880,4,0.1792,0.12
880,5,0.1801,0.15
880,6,0.1905,0.18
880,7,0.1935,0.21
880,8,0.1755,0.24
880,9,0.165,0.27
880,10,0.1619,0.3
880,11,0.1919,0.33
880,12,0.1844,0.36
880,13,0.1678,0.39
880,14,0.1755,0.42
880,15,0.1799,0.45
880,16,0.1875,0.48
880,17,0.1724,0.51
880,18,0.17461,0.54
880,19,0.1814,0.57
880,20,0.1665,0.6
880,21,0.1619,0.63
880,22,0.1604,0.66
880,23,0.1621,0.69
880,24,0.1412,0.72
880,25,0.1396,0.75
880,26,0.1605,0.78
880,27,0.1603,0.81
880,28,0.1605,0.84
880,29,0.1635,0.87
880,30,0.182,0.9
880,31,0.1666,0.93
880,32,0.1605,0.96
880,33,0.1726,0.99
880,34,0.1786,1.02
880,35,0.1921,1.05
880,36,0.1876,1.08
880,37,0.204,1.11
880,38,0.2332,1.14
880,39,0.2107,1.17
880,40,0.21,1.2
880,41,0.1875,1.23
880,42,0.216,1.26
880,43,0.2158,1.29
880,44,0.1666,1.32
880,45,0.1588,1.35
880,46,0.1559,1.38
880,47,0.1516,1.41
880,48,0.1305,1.44
880,49,0.1456,1.47
890,5,0.0058,0.15
890,6,0.0008,0.18
890,28,0.0024,0.84
890,38,0.0036,1.14
890,39,0.0008,1.17
890,41,0.0012,1.23
890,43,0.0006,1.29
890,44,0.0012,1.32
890,48,0.0006,1.44
890,0,0.1725,0.0
890,1,0.1815,0.03
890,2,0.1725,0.06
890,3,0.18,0.09
890,4,0.1784,0.12
890,5,0.1606,0.15
890,6,0.1837,0.18
890,7,0.1919,0.21
890,8,0.1844,0.24
890,9,0.1634,0.27
890,10,0.1605,0.3
890,11,0.2041,0.33
890,12,0.1979,0.36
890,13,0.1844,0.39
890,14,0.174,0.42
890,15,0.1785,0.45
890,16,0.186,0.48
890,17,0.1724,0.51
890,18,0.1815,0.54
890,19,0.1815,0.57
890,20,0.1666,0.6
890,21,0.1637,0.63
890,22,0.1603,0.66
890,23,0.1621,0.69
890,24,0.141,0.72
890,25,0.1347,0.75
890,26,0.1605,0.78
890,27,0.159,0.81
890,28,0.1581,0.84
890,29,0.1621,0.87
890,30,0.183,0.9
890,31,0.1681,0.93
890,32,0.1606,0.96
890,33,0.174,0.99
890,34,0.18,1.02
890,35,0.1935,1.05
890,36,0.1876,1.08
890,37,0.204,1.11
890,38,0.2319,1.14
890,39,0.2107,1.17
890,40,0.2085,1.2
890,41,0.1875,1.23
890,42,0.216,1.26
890,43,0.2169,1.29
890,44,0.1651,1.32
890,45,0.1603,1.35
890,46,0.1545,1.38
890,47,0.1517,1.41
890,48,0.1298,1.44
890,49,0.1411,1.47
900,4,0.0008,0.12
900,9,0.0022,0.27
900,19,0.0008,0.57
900,28,0.0026,0.84
900,31,0.001,0.93
900,36,0.0006,1.08
900,38,0.0038,1.14
900,41,0.0014,1.23
900,43,0.0036,1.29
900,44,0.0012,1.32
900,47,0.003,1.41
900,0,0.174,0.0
900,1,0.1815,0.03
900,2,0.1739,0.06
900,3,0.18,0.09
900,4,0.1793,0.12
900,5,0.1799,0.15
900,6,0.1815,0.18
900,7,0.18961,0.21
900,8,0.1874,0.24
900,9,0.1806,0.27
900,10,0.162,0.3
900,11,0.204,0.33
900,12,0.19711,0.36
900,13,0.183,0.39
900,14,0.1755,0.42
900,15,0.1785,0.45
900,16,0.1875,0.48
900,17,0.1724,0.51
900,18,0.1815,0.54
900,19,0.1769,0.57
900,20,0.1665,0.6
900,21,0.1622,0.63
900,22,0.1617,0.66
900,23,0.162,0.69
900,24,0.144,0.72
900,25,0.13561,0.75
900,26,0.159,0.78
900,27,0.1589,0.81
900,28,0.1565,0.84
900,29,0.162,0.87
900,30,0.1416,0.9
900,31,0.1606,0.93
900,32,0.159,0.96
900,33,0.174,0.99
900,34,0.1801,1.02
900,35,0.2184,1.05
900,36,0.186,1.08
900,37,0.204,1.11
900,38,0.2332,1.14
900,39,0.207,1.17
900,40,0.2085,1.2
900,41,0.1875,1.23
900,42,0.216,1.26
900,43,0.2124,1.29
900,44,0.1651,1.32
900,45,0.1588,1.35
900,46,0.1558,1.38
900,47,0.1515,1.41
900,48,0.1305,1.44
900,49,0.1455,1.47
910,4,0.0006,0.12
910,6,0.0006,0.18
910,25,0.0006,0.75
910,29,0.0012,0.87
910,41,0.0016,1.23
910,43,0.0038,1.29
910,44,0.001,1.32
910,0,0.1679,0.0
910,1,0.1815,0.03
910,2,0.1709,0.06
910,3,0.1785,0.09
910,4,0.1794,0.12
910,5,0.1786,0.15
910,6,0.1869,0.18
910,7,0.1877,0.21
910,8,0.1857,0.24
910,9,0.1813,0.27
910,10,0.186,0.3
910,11,0.2055,0.33
910,12,0.201,0.36
910,13,0.1845,0.39
910,14,0.1755,0.42
910,15,0.1784,0.45
910,16,0.186,0.48
910,17,0.1724,0.51
910,18,0.1815,0.54
910,19,0.1815,0.57
910,20,0.168,0.6
910,21,0.1637,0.63
910,22,0.1618,0.66
910,23,0.162,0.69
910,24,0.1439,0.72
910,25,0.1419,0.75
910,26,0.1544,0.78
910,27,0.156,0.81
910,28,0.1468,0.84
910,29,0.1726,0.87
910,30,0.17031,0.9
910,31,0.1846,0.93
910,32,0.1777,0.96
910,33,0.1888,0.99
910,34,0.1785,1.02
910,35,0.1935,1.05
910,36,0.1876,1.08
910,37,0.2025,1.11
910,38,0.2369,1.14
910,39,0.2099,1.17
910,40,0.2085,1.2
910,41,0.186,1.23
910,42,0.216,1.26
910,43,0.2137,1.29
910,44,0.1666,1.32
910,45,0.1603,1.35
910,46,0.1545,1.38
910,47,0.1516,1.41
910,48,0.1306,1.44
910,49,0.1456,1.47
920,25,0.0006,0.75
920,26,0.0022,0.78
920,27,0.0006,0.81
920,28,0.0014,0.84
920,29,0.0008,0.87
920,41,0.0016,1.23
920,43,0.0038,1.29
920,44,0.0012,1.32
920,0,0.1665,0.0
920,1,0.177,0.03
920,2,0.174,0.06
920,3,0.1786,0.09
920,4,0.1814,0.12
920,5,0.1816,0.15
920,6,0.1862,0.18
920,7,0.1964,0.21
920,8,0.1845,0.24
920,9,0.1828,0.27
920,10,0.18,0.3
920,11,0.2025,0.33
920,12,0.198,0.36
920,13,0.1842,0.39
920,14,0.1755,0.42
920,15,0.1799,0.45
920,16,0.186,0.48
920,17,0.1725,0.51
920,18,0.1815,0.54
920,19,0.1725,0.57
920,20,0.1695,0.6
920,21,0.1636,0.63
920,22,0.1618,0.66
920,23,0.162,0.69
920,24,0.1439,0.72
920,25,0.1419,0.75
920,26,0.1628,0.78
920,27,0.1553,0.81
920,28,0.1395,0.84
920,29,0.177,0.87
920,30,0.1689,0.9
920,31,0.186,0.93
920,32,0.1791,0.96
920,33,0.189,0.99
920,34,0.1772,1.02
920,35,0.1936,1.05
920,36,0.1876,1.08
920,37,0.2054,1.11
920,38,0.2334,1.14
920,39,0.2071,1.17
920,40,0.2085,1.2
920,41,0.186,1.23
920,42,0.216,1.26
920,43,0.2137,1.29
920,44,0.165,1.32
920,45,0.1588,1.35
920,46,0.1559,1.38
920,47,0.153,1.41
920,48,0.1304,1.44
920,49,0.1441,1.47
930,4,0.0012,0.12
930,7,0.0006,0.21
930,21,0.001,0.63
930,25,0.0006,0.75
930,30,0.0016,0.9
930,31,0.0008,0.93
930,32,0.0006,0.96
930,41,0.0016,1.23
930,43,0.0038,1.29
930,44,0.0012,1.32
930,47,0.003,1.41
930,0,0.168,0.0
930,1,0.1815,0.03
930,2,0.1725,0.06
930,3,0.1799,0.09
930,4,0.1804,0.12
930,5,0.1799,0.15
930,6,0.1817,0.18
930,7,0.1914,0.21
930,8,0.1861,0.24
930,9,0.1783,0.27
930,10,0.186,0.3
930,11,0.2025,0.33
930,12,0.2009,0.36
930,13,0.204,0.39
930,14,0.1755,0.42
930,15,0.1785,0.45
930,16,0.186,0.48
930,17,0.174,0.51
930,18,0.1814,0.54
930,19,0.18,0.57
930,20,0.1666,0.6
930,21,0.162,0.63
930,22,0.1603,0.66
930,23,0.1605,0.69
930,24,0.1425,0.72
930,25,0.1404,0.75
930,26,0.153,0.78
930,27,0.1424,0.81
930,28,0.1409,0.84
930,29,0.1681,0.87
930,30,0.1873,0.9
930,31,0.1785,0.93
930,32,0.177,0.96
930,33,0.1889,0.99
930,34,0.1965,1.02
930,35,0.1921,1.05
930,36,0.1862,1.08
930,37,0.2025,1.11
930,38,0.2304,1.14
930,39,0.2108,1.17
930,40,0.21,1.2
930,41,0.186,1.23
930,42,0.216,1.26
930,43,0.2137,1.29
930,44,0.1651,1.32
930,45,0.1588,1.35
930,46,0.1559,1.38
930,47,0.153,1.41
930,48,0.129,1.44
930,49,0.1413,1.47
940,4,0.0008,0.12
940,6,0.0006,0.18
940,8,0.0006,0.24
940,13,0.0006,0.39
940,19,0.0008,0.57
940,21,0.001,0.63
940,39,0.0008,1.17
940,41,0.0016,1.23
940,43,0.0006,1.29
940,44,0.0012,1.32
940,47,0.0032,1.41
940,0,0.1696,0.0
940,1,0.183,0.03
940,2,0.1739,0.06
940,3,0.18,0.09
940,4,0.1747,0.12
940,5,0.1787,0.15
940,6,0.1829,0.18
940,7,0.1935,0.21
940,8,0.1824,0.24
940,9,0.1799,0.27
940,10,0.1843,0.3
940,11,0.204,0.33
940,12,0.1979,0.36
940,13,0.1771,0.39
940,14,0.1755,0.42
940,15,0.1784,0.45
940,16,0.186,0.48
940,17,0.1709,0.51
940,18,0.18,0.54
940,19,0.1821,0.57
940,20,0.168,0.6
940,21,0.1635,0.63
940,22,0.1618,0.66
940,23,0.1619,0.69
940,24,0.1425,0.72
940,25,0.1425,0.75
940,26,0.153,0.78
940,27,0.1544,0.81
940,28,0.1439,0.84
940,29,0.1694,0.87
940,30,0.1768,0.9
940,31,0.18,0.93
940,32,0.1815,0.96
940,33,0.2175,0.99
940,34,0.1965,1.02
940,35,0.1922,1.05
940,36,0.1876,1.08
940,37,0.2025,1.11
940,38,0.2085,1.14
940,39,0.2108,1.17
940,40,0.2085,1.2
940,41,0.186,1.23
940,42,0.216,1.26
940,43,0.2169,1.29
940,44,0.1651,1.32
940,45,0.1588,1.35
940,46,0.1545,1.38
940,47,0.1516,1.41
940,48,0.1305,1.44
940,49,0.1455,1.47
950,4,0.0006,0.12
950,13,0.0006,0.39
950,19,0.0006,0.57
950,21,0.001,0.63
950,31,0.004,0.93
950,32,0.0008,0.96
950,38,0.0006,1.14
950,41,0.0016,1.23
950,42,0.01,1.26
950,44,0.0012,1.32
